Product Currency,Product Price,Product Page Link,Product Image Link,Category,Sub-Category
EGP,242,https://www.jumia.com.eg/potty-training-seat-with-toilet-ladder-generic-mpg110496.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/264322/1.jpg?5790,Baby Products,Potty Training
EGP,290,https://www.jumia.com.eg/generic-toilet-trainer-seat-with-ladder-22369152.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/196322/1.jpg?1799,Baby Products,Potty Training
EGP,216,https://www.jumia.com.eg/kids-baby-toddler-travel-folding-padded-potty-seat-cushion-toilet-training-generic-mpg782038.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/50/790412/1.jpg?0445,Baby Products,Potty Training
EGP,162,https://www.jumia.com.eg/potty-contingency-girl-generic-mpg826888.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/940622/1.jpg?3193,Baby Products,Potty Training
EGP,265,https://www.jumia.com.eg/potty-training-seat-with-step-ladder-multicolor-generic-mpg724155.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/48/315731/1.jpg?4765,Baby Products,Potty Training
EGP,250,https://www.jumia.com.eg/banana-portable-travel-pottywith-20-potty-liners-disposable-20761536.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/516702/1.jpg?2206,Baby Products,Potty Training
EGP,200,https://www.jumia.com.eg/el-helal-w-el-negma-bambino-potty-fuchsia-20023122.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/132002/1.jpg?1543,Baby Products,Potty Training
EGP,250,https://www.jumia.com.eg/step-stool-generic-mpg744219.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/436691/1.jpg?4704,Baby Products,Potty Training
EGP,285,https://www.jumia.com.eg/matrix-toilet-seat-30cm-white-2398137.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/18932/1.jpg?3274,Baby Products,Potty Training
EGP,275,https://www.jumia.com.eg/banana-portable-travel-pottywith-20-potty-liners-disposable-21105788.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/750112/1.jpg?2364,Baby Products,Potty Training
EGP,229,https://www.jumia.com.eg/unicorn-step-stool-with-anti-slip-function-keeper-mpg770382.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/43966/1.jpg?1855,Baby Products,Potty Training
EGP,240,https://www.jumia.com.eg/foldable-kids-toilet-seat-bluered-generic-mpg101691.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/666912/1.jpg?4569,Baby Products,Potty Training
EGP,215,https://www.jumia.com.eg/potty-ladder-for-children-multicolor-generic-mpg755501.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/368622/1.jpg?1247,Baby Products,Potty Training
EGP,390,https://www.jumia.com.eg/generic-toilet-base-on-the-ladder-20800320.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/300802/1.jpg?7984,Baby Products,Potty Training
EGP,275,https://www.jumia.com.eg/potty-trainer-generic-mpg833016.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/512722/1.jpg?5586,Baby Products,Potty Training
EGP,225,https://www.jumia.com.eg/keeeper-okt8444-disney-mickey-step-stool-10181611.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/618101/1.jpg?8970,Baby Products,Potty Training
EGP,310,https://www.jumia.com.eg/potty-seat-for-children-pink-ibaby-mpg744927.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/546122/1.jpg?2129,Baby Products,Potty Training
EGP,570,https://www.jumia.com.eg/w4119-royal-step-stool-potty-fisher-price-mpg737654.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/23/753391/1.jpg?4048,Baby Products,Potty Training
EGP,250,https://www.jumia.com.eg/generic-travel-toilet-potty-training-seat-covers-liners-with-carry-bag-for-babies-10051390.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/315001/1.jpg?3869,Baby Products,Potty Training
EGP,225,https://www.jumia.com.eg/keeeper-okt1863-disney-frozen-step-stool-white-10181610.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/618101/1.jpg?8970,Baby Products,Potty Training
EGP,89,https://www.jumia.com.eg/johnsons-baby-shampoo-500ml-gentle-all-over-wipes-72-wipes-sleep-time-baby-oil-200ml-22652723.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/725622/1.jpg?6681,Baby Products,Bath Time
EGP,54,https://www.jumia.com.eg/baby-shampoo-750ml-johnsons-mpg710204.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/985712/1.jpg?1091,Baby Products,Bath Time
EGP,134,https://www.jumia.com.eg/conditioning-detangler-for-kids-177-ml-cantu-mpg689890.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/130401/1.jpg?1525,Baby Products,Bath Time
EGP,5,https://www.jumia.com.eg/dynamique-soap-120-gm-camay-mpg831344.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/008622/1.jpg?8726,Baby Products,Bath Time
EGP,70,https://www.jumia.com.eg/intensive-repair-shampoo-for-women-600-ml-dove-mpg831332.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/997622/1.jpg?9028,Baby Products,Bath Time
EGP,38,https://www.jumia.com.eg/baby-oil-200ml-johnsons-mpg170746.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/985712/1.jpg?2915,Baby Products,Bath Time
EGP,50,https://www.jumia.com.eg/johnsons-baby-sleep-time-shampoo-500ml-21235411.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/453212/1.jpg?2893,Baby Products,Bath Time
EGP,52,https://www.jumia.com.eg/herbal-essences-biorenew-volume-arabica-coffee-fruit-conditioner-400mlbr-16617521.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/571661/1.jpg?2069,Baby Products,Bath Time
EGP,20,https://www.jumia.com.eg/johnsons-baby-oil-moisturising-75ml-21758964.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/985712/1.jpg?1020,Baby Products,Bath Time
EGP,36,https://www.jumia.com.eg/perfumed-hand-wash-soft-touch-500ml-lux-mpg831343.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/008622/1.jpg?9438,Baby Products,Bath Time
EGP,13,https://www.jumia.com.eg/baby-shampoo-100ml-johnsons-mpg736043.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/985712/1.jpg?1001,Baby Products,Bath Time
EGP,25,https://www.jumia.com.eg/soft-touch-moisturizing-body-wash-with-loofah-250-ml-lux-mpg831341.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/70/008622/1.jpg?9427,Baby Products,Bath Time
EGP,115,https://www.jumia.com.eg/shampoo-for-babies-450ml-penduline-mpg174951.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/465522/1.jpg?3126,Baby Products,Bath Time
EGP,75,https://www.jumia.com.eg/moringa-hair-cream-for-kids-hair-repair-150-ml-penduline-mpg825192.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/635122/1.jpg?0911,Baby Products,Bath Time
EGP,59,https://www.jumia.com.eg/anti-hair-fall-conditioner-360-ml-head-shoulders-mpg13332.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/628551/1.jpg?2782,Baby Products,Bath Time
EGP,58,https://www.jumia.com.eg/shower-gel-for-babies-450ml-penduline-mpg789096.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/938981/1.jpg?0906,Baby Products,Bath Time
EGP,195,https://www.jumia.com.eg/generic-sudocrem-antiseptic-healing-cream-125ml-22453254.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/45/235422/1.jpg?1145,Baby Products,Bath Time
EGP,255,https://www.jumia.com.eg/baby-bodycare-bag-generic-mpg828765.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/89/781722/1.jpg?0065,Baby Products,Bath Time
EGP,67,https://www.jumia.com.eg/penduline-kids-hair-cream-for-dryness-damage-hair-150-ml-22604678.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/640622/1.jpg?1624,Baby Products,Bath Time
EGP,144,https://www.jumia.com.eg/baby-bath-shampoo-500-ml-sanosan-mpg36433.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/83827/1.jpg?8713,Baby Products,Bath Time
EGP,31,https://www.jumia.com.eg/johnsons-strength-drops-kids-shampoo-300ml-21235414.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/453212/1.jpg?5388,Baby Products,Bath Time
EGP,36,https://www.jumia.com.eg/perfumed-hand-wash-magical-beauty-500ml-lux-mpg831342.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/008622/1.jpg?9431,Baby Products,Bath Time
EGP,36,https://www.jumia.com.eg/velvet-touch-perfumed-hand-wash-500ml-lux-mpg831367.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/008622/1.jpg?9416,Baby Products,Bath Time
EGP,60,https://www.jumia.com.eg/johnsons-baby-shampoo-500ml-21235412.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/453212/1.jpg?8081,Baby Products,Bath Time
EGP,49,https://www.jumia.com.eg/roofa-good-night-lavander-chamomile-massage-oil-100-ml-20691528.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/519602/1.jpg?0764,Baby Products,Bath Time
EGP,38,https://www.jumia.com.eg/baby-sleep-time-oil-200ml-johnsons-mpg788127.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/985712/1.jpg?0966,Baby Products,Bath Time
EGP,18,https://www.jumia.com.eg/johnsons-baby-oil-aloe-vera-75ml-21758961.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/985712/1.jpg?0942,Baby Products,Bath Time
EGP,30,https://www.jumia.com.eg/no-more-tangles-kids-conditioner-spray-200ml-johnsons-mpg695054.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/985712/1.jpg?1068,Baby Products,Bath Time
EGP,49,https://www.jumia.com.eg/roofa-calendula-panthenol-body-lotion-300ml-20689824.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/898602/1.jpg?4685,Baby Products,Bath Time
EGP,81,https://www.jumia.com.eg/hair-cream-for-babies-with-shea-butter-150ml-penduline-mpg173702.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/258901/1.jpg?4919,Baby Products,Bath Time
EGP,44,https://www.jumia.com.eg/roofa-calendula-panthenol-syndet-gel-shampoo-200ml-20689810.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/898602/1.jpg?3846,Baby Products,Bath Time
EGP,39,https://www.jumia.com.eg/roofa-calendula-panthenol-syndet-foam-shampoo-150ml-20689815.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/898602/1.jpg?4144,Baby Products,Bath Time
EGP,146,https://www.jumia.com.eg/sanosan-baby-bath-shampoo-500-ml-22492756.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/729422/1.jpg?3728,Baby Products,Bath Time
EGP,179,https://www.jumia.com.eg/mustela-gentle-baby-shampoo-200ml-22492781.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/729422/1.jpg?3844,Baby Products,Bath Time
EGP,45,https://www.jumia.com.eg/bath-sponge-for-kids-yellow-chicco-mpg706069.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/591622/1.jpg?8447,Baby Products,Bath Time
EGP,55,https://www.jumia.com.eg/penduline-baby-colone-100ml-22153617.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/71/635122/1.jpg?0911,Baby Products,Bath Time
EGP,48,https://www.jumia.com.eg/baby-oil-200ml-to-moisturize-and-protect-the-skin-from-dryness-johnsons-mpg827773.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/729422/1.jpg?3728,Baby Products,Bath Time
EGP,81,https://www.jumia.com.eg/shampoo-for-babies-250ml-penduline-mpg144084.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/34/325511/1.jpg?6780,Baby Products,Bath Time
EGP,124,https://www.jumia.com.eg/tear-free-nourishing-shampoo-for-kids-237-ml-cantu-beauty-mpg825412.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/74/016261/1.jpg?8807,Baby Products,Bath Time
EGP,49,https://www.jumia.com.eg/roofa-cool-kids-body-lotion-300-ml-20691539.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/519602/1.jpg?0886,Baby Products,Bath Time
EGP,480,https://www.jumia.com.eg/children-folding-tub-generic-mpg714104.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/730161/1.jpg?7245,Baby Products,Bathing Tubs
EGP,175,https://www.jumia.com.eg/vitamin-barrier-cream-100ml-mustela-mpg25529.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/748522/1.jpg?6788,Baby Products,Bathing Tubs
EGP,220,https://www.jumia.com.eg/baby-bath-tub-seat-blue-ibaby-mpg732940.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/737712/1.jpg?8244,Baby Products,Bathing Tubs
EGP,365,https://www.jumia.com.eg/baby-shower-chair-generic-mpg825940.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/363722/1.jpg?6544,Baby Products,Bathing Tubs
EGP,290,https://www.jumia.com.eg/generic-deluxe-baby-bather-foldable-shower-chair-22736327.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/72/363722/1.jpg?6304,Baby Products,Bathing Tubs
EGP,50,https://www.jumia.com.eg/true-potty-seat-trainer-blue-22321582.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/512322/1.jpg?1559,Baby Products,Bathing Tubs
EGP,666,https://www.jumia.com.eg/baby-bath-tub-seat-generic-mpg815652.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/383222/1.jpg?8990,Baby Products,Bathing Tubs
EGP,475,https://www.jumia.com.eg/generic-baby-foldable-bathtub-22440577.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/504422/1.jpg?0488,Baby Products,Bathing Tubs
EGP,250,https://www.jumia.com.eg/el-helal-w-el-negma-baby-bathtub-yellow-20023118.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/132002/1.jpg?1543,Baby Products,Bathing Tubs
EGP,249,https://www.jumia.com.eg/leon-minnie-anatomic-baby-bath-chair-anti-slip-function-generic-mpg729373.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/302581/1.jpg?5704,Baby Products,Bathing Tubs
EGP,495,https://www.jumia.com.eg/generic-baby-bath-tub-seat-comfortable-for-baby-22604669.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/640622/1.jpg?1326,Baby Products,Bathing Tubs
EGP,50,https://www.jumia.com.eg/true-potty-seat-trainer-pink-22321581.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/512322/1.jpg?2184,Baby Products,Bathing Tubs
EGP,155,https://www.jumia.com.eg/generic-baby-bath-net-bath-support-net-adjustable-bathtub-sling-19821960.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/912891/1.jpg?6245,Baby Products,Bathing Tubs
EGP,490,https://www.jumia.com.eg/foldable-baby-bath-tub-82748-cm-generic-mpg822869.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/684322/1.jpg?4725,Baby Products,Bathing Tubs
EGP,450,https://www.jumia.com.eg/baby-bath-tub-white-matrix-mpg134771.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/79446/1.jpg?3504,Baby Products,Bathing Tubs
EGP,200,https://www.jumia.com.eg/baby-bear-bathtub-fuchsia-el-helal-w-el-negma-mpg761543.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/02/132002/1.jpg?1543,Baby Products,Bathing Tubs
EGP,152,https://www.jumia.com.eg/generic-baby-bath-net-bath-support-net-adjustable-bathtub-sling-19821957.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/75/912891/1.jpg?6378,Baby Products,Bathing Tubs
EGP,200,https://www.jumia.com.eg/el-helal-w-el-negma-baby-bear-bathtub-white-20023121.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/132002/1.jpg?1543,Baby Products,Bathing Tubs
EGP,199,https://www.jumia.com.eg/generic-baby-bath-chair-hippo-lime-green-3502758.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/85/72053/1.jpg?6016,Baby Products,Bathing Tubs
EGP,399,https://www.jumia.com.eg/foldable-baby-bath-tub-blue-generic-mpg158123.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/175001/1.jpg?5510,Baby Products,Bathing Tubs
EGP,50,https://www.jumia.com.eg/true-potty-seat-trainer-white-22321583.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/38/512322/1.jpg?1559,Baby Products,Bathing Tubs
EGP,495,https://www.jumia.com.eg/shower-shampoo-for-children-generic-mpg779776.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/850412/1.jpg?7996,Baby Products,Bathing Tubs
EGP,550,https://www.jumia.com.eg/chicco-baby-coccola-bath-basin-chicco-white-22641125.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/52/114622/1.jpg?4746,Baby Products,Bathing Tubs
EGP,250,https://www.jumia.com.eg/baby-bear-bathtub-turquoise-el-helal-w-el-negma-mpg784171.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/132002/1.jpg?1543,Baby Products,Bathing Tubs
EGP,320,https://www.jumia.com.eg/babyjem-baby-bath-chair-with-anti-slip-function-blue-21163614.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/636112/1.jpg?2763,Baby Products,Bathing Tubs
EGP,339,https://www.jumia.com.eg/ji-long-sunclub-51024-little-whale-baby-bathtub-22766097.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/066722/1.jpg?6086,Baby Products,Bathing Tubs
EGP,680,https://www.jumia.com.eg/childrens-bathtub-blue-a-special-bag-generic-mpg814460.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/883222/1.jpg?9115,Baby Products,Bathing Tubs
EGP,220,https://www.jumia.com.eg/deluxe-baby-bather-ibaby-mpg780393.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/226622/1.jpg?5643,Baby Products,Bathing Tubs
EGP,550,https://www.jumia.com.eg/generic-shower-bathing-tub-for-children-21433876.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/67/833412/1.jpg?0985,Baby Products,Bathing Tubs
EGP,540,https://www.jumia.com.eg/foldable-bathtub-for-babies-82748-cm-generic-mpg815727.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/883222/1.jpg?9115,Baby Products,Bathing Tubs
EGP,348,https://www.jumia.com.eg/generic-mt-water-induction-glow-duck-floating-flash-baby-bath-play-ducks-pink-and-green-bicolor-16158169.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/185161/1.jpg?8160,Baby Products,Bathing Tubs
EGP,475,https://www.jumia.com.eg/children-folding-bath-tub-pink-generic-mpg715228.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/51/188722/1.jpg?1184,Baby Products,Bathing Tubs
EGP,249,https://www.jumia.com.eg/generic-leon-mickey-anatomic-baby-bath-chair-anti-slip-function-3502740.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/72053/1.jpg?6015,Baby Products,Bathing Tubs
EGP,239,https://www.jumia.com.eg/tiibaby-deluxe-baby-bather-ibaby-mpg821693.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/640622/1.jpg?1326,Baby Products,Bathing Tubs
EGP,425,https://www.jumia.com.eg/baby-bath-and-feed-seat-pink-baby-jem-mpg729213.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/80/302581/1.jpg?5704,Baby Products,Bathing Tubs
EGP,220,https://www.jumia.com.eg/step-stool-frozen-white-generic-mpg729475.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/12/302581/1.jpg?5704,Baby Products,Bathing Tubs
EGP,225,https://www.jumia.com.eg/step-stool-mickey-light-blue-generic-mpg729478.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/22/302581/1.jpg?5704,Baby Products,Bathing Tubs
EGP,249,https://www.jumia.com.eg/keeper-minnie-anatomic-baby-bath-chair-with-anti-slip-function-pink-10181719.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/718101/1.jpg?8973,Baby Products,Bathing Tubs
EGP,379,https://www.jumia.com.eg/deluxe-baby-bather-pink-mastela-mpg833534.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/856722/1.jpg?5544,Baby Products,Bathing Tubs
EGP,39,https://www.jumia.com.eg/arabic-numbers-puzzle-10-pcs-ilearn-mpg118409.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/37561/1.jpg?9714,Baby Products,Toddler Toys
EGP,42,https://www.jumia.com.eg/push-pop-pop-bubble-sensory-fidget-toy-generic-mpg821160.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/607712/1.jpg?0244,Baby Products,Toddler Toys
EGP,45,https://www.jumia.com.eg/generic-pop-it-bubble-sensory-fidget-toy-autism-stress-relief-22451442.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/415422/1.jpg?3290,Baby Products,Toddler Toys
EGP,64,https://www.jumia.com.eg/a-balance-spinning-tops-beyblade-mpg752262.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/482702/1.jpg?1525,Baby Products,Toddler Toys
EGP,125,https://www.jumia.com.eg/beyblade-burst-booster-b-163-generic-mpg778035.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/397312/1.jpg?1866,Baby Products,Toddler Toys
EGP,199,https://www.jumia.com.eg/pop-its-fidget-toys-hexarainbow-generic-mpg822007.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/69/749512/1.jpg?0368,Baby Products,Toddler Toys
EGP,34,https://www.jumia.com.eg/push-pop-bubble-pop-it-fidget-toy-octagon-purple-generic-mpg817338.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/602912/1.jpg?6748,Baby Products,Toddler Toys
EGP,45,https://www.jumia.com.eg/smart-tree-push-pop-bubble-sensory-fidget-toy-multi-color-21596038.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/069512/1.jpg?1126,Baby Products,Toddler Toys
EGP,45,https://www.jumia.com.eg/push-pop-pop-bubble-sensory-fidget-toysqueeze-sensory-toy-for-kid-and-adultautism-special-needs-stress-reliever-silicone-squeeze-sensory-toy-round-colorful-generic-mpg779380.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/918512/1.jpg?2134,Baby Products,Toddler Toys
EGP,90,https://www.jumia.com.eg/beyblade-burst-toys-spinning-top-b-104-gyro-mpg773543.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/20/628212/1.jpg?8464,Baby Products,Toddler Toys
EGP,44,https://www.jumia.com.eg/pop-its-fidget-toy-rainbow-generic-mpg779317.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/44/028512/1.jpg?2133,Baby Products,Toddler Toys
EGP,109,https://www.jumia.com.eg/generic-alloy-car-toyy-vehicle-racer-car-toy-car-story-toys-17308629.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/680371/1.jpg?1760,Baby Products,Toddler Toys
EGP,35,https://www.jumia.com.eg/pop-its-fidget-toy-yellow-generic-mpg779323.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/069512/1.jpg?1124,Baby Products,Toddler Toys
EGP,70,https://www.jumia.com.eg/burst-b-104-starter-winnig-valkyrie.12.vl-beyblade-mpg765682.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/835012/1.jpg?5729,Baby Products,Toddler Toys
EGP,145,https://www.jumia.com.eg/generic-crazy-crocodile-pushing-teeth-to-bite-toy-4735129.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/15374/1.jpg?3411,Baby Products,Toddler Toys
EGP,90,https://www.jumia.com.eg/beyblade-a-gun-large-game-generic-mpg715222.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/49/325661/1.jpg?4284,Baby Products,Toddler Toys
EGP,125,https://www.jumia.com.eg/metal-assembled-beyblade-revivie-phoenix.10.fr-beyblade-mpg776129.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/562312/1.jpg?6226,Baby Products,Toddler Toys
EGP,370,https://www.jumia.com.eg/generic-dancing-cactus-twisting-repeat-songs-and-music-toy-premium-22646623.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/32/664622/1.jpg?0695,Baby Products,Toddler Toys
EGP,99,https://www.jumia.com.eg/shein-1pc-popsicle-shaped-push-bubble-decompression-toy-4969-21775659.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/657712/1.jpg?4185,Baby Products,Toddler Toys
EGP,25,https://www.jumia.com.eg/key-chain-ring-white-body-two-round-buttons-push-pop-bubble-pop-it-simple-dimple-fidget-toy-green.purple-generic-mpg826547.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/939322/1.jpg?0926,Baby Products,Toddler Toys
EGP,209,https://www.jumia.com.eg/generic-xtra-speed-110-rc-cars-rock-crawler-accessory-mountain-bike-off-road-4-colors-19452479.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/425491/1.jpg?4986,Baby Products,Toddler Toys
EGP,59,https://www.jumia.com.eg/bb-beyblade-burst-starter-b-105-z-achilles.11.xt-beyblade-mpg758637.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/845302/1.jpg?3524,Baby Products,Toddler Toys
EGP,35,https://www.jumia.com.eg/generic-pop-its-fidget-toy-multicolor-colour-may-vary-22451436.html,https://eg.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/415422/1.jpg?3290,Baby Products,Toddler Toys
